contractor_id,contractor_type,license_number,business_name,status_bucket
21559,Commercial,,,LE
49506,Residential,,,LE
16240,Commercial,,,LE
14236,Commercial,,,LE
47568,Residential,,,LE
38830,Residential,,,LE
38831,Residential,,,LE
38832,Residential,,,LE
38833,Residential,,,LE
38834,Residential,,,LE
22981,Commercial,,,LE
50523,Residential,,,LE
38835,Residential,,,LE
38836,Residential,,,LE
32660,Commercial,,,LE
23327,Commercial,,,LE
16241,Commercial,,,LE
43370,Residential,,,LE
21634,Commercial,,,LE
38837,Residential,,,LE
38838,Residential,,,LE
38839,Residential,,,LE
42340,Residential,,,LE
33060,Commercial,,,LE
24152,Commercial,,,LE
16243,Commercial,,,LE
38847,Residential,,,LE
20715,Commercial,,,LE
49163,Residential,,,LE
16244,Commercial,,,LE
19399,Commercial,,,LE
38840,Residential,,,LE
38841,Residential,,,LE
38842,Residential,,,LE
38843,Residential,,,LE
38844,Residential,,,LE
38846,Residential,,,LE
38848,Residential,,,LE
38850,Residential,,,LE
38851,Residential,,,LE
38852,Residential,,,LE
30228,Commercial,,,LE
38853,Residential,,,LE
38855,Residential,,,LE
16248,Commercial,,,LE
16249,Commercial,,,LE
16250,Commercial,,,LE
38858,Residential,,,LE
38859,Residential,,,LE
31496,Commercial,,,LE
38860,Residential,,,LE
16252,Commercial,,,LE
20299,Commercial,,,LE
41220,Residential,,,LE
38861,Residential,,,LE
38862,Residential,,,LE
16253,Commercial,,,LE
38865,Residential,,,LE
38866,Residential,,,LE
41185,Residential,,,LE
38868,Residential,,,LE
38869,Residential,,,LE
16256,Commercial,,,LE
16258,Commercial,,,LE
16259,Commercial,,,LE
24516,Commercial,,,LE
32233,Commercial,,,LE
16260,Commercial,,,LE
16261,Commercial,,,LE
16262,Commercial,,,LE
16263,Commercial,,,LE
19605,Commercial,,,LE
16264,Commercial,,,LE
19080,Commercial,,,LE
38871,Residential,,,LE
20138,Commercial,,,LE
38872,Residential,,,LE
38873,Residential,,,LE
20542,Commercial,,,LE
16265,Commercial,,,LE
38874,Residential,,,LE
18875,Commercial,,,LE
38875,Residential,,,LE
49279,Residential,,,LE
16266,Commercial,,,LE
16268,Commercial,,,LE
16269,Commercial,,,LE
16270,Commercial,,,LE
16271,Commercial,,,LE
21186,Commercial,,,LE
28774,Commercial,,,LE
21454,Commercial,,,LE
26205,Commercial,,,LE
16273,Commercial,,,LE
38876,Residential,,,LE
38877,Residential,,,LE
16275,Commercial,,,LE
32560,Commercial,,,LE
38878,Residential,,,LE
38879,Residential,,,LE
38880,Residential,,,LE
42542,Residential,,,LE
16276,Commercial,,,LE
16277,Commercial,,,LE
16279,Commercial,,,LE
38882,Residential,,,LE
16280,Commercial,,,LE
38883,Residential,,,LE
38884,Residential,,,LE
16281,Commercial,,,LE
26083,Commercial,,,LE
16282,Commercial,,,LE
38885,Residential,,,LE
48336,Residential,,,LE
38886,Residential,,,LE
18839,Commercial,,,LE
38887,Residential,,,LE
16283,Commercial,,,LE
53908,Residential,,,LE
16284,Commercial,,,LE
51311,Residential,,,LE
38888,Residential,,,LE
16285,Commercial,,,LE
38889,Residential,,,LE
16286,Commercial,,,LE
20943,Commercial,,,LE
16287,Commercial,,,LE
16288,Commercial,,,LE
20849,Commercial,,,LE
38891,Residential,,,LE
18708,Commercial,,,LE
44707,Residential,,,LE
38892,Residential,,,LE
52311,Residential,,,LE
16289,Commercial,,,LE
38893,Residential,,,LE
24878,Commercial,,,LE
38895,Residential,,,LE
38896,Residential,,,LE
22714,Commercial,,,LE
51411,Residential,,,LE
52232,Residential,,,LE
20140,Commercial,,,LE
16291,Commercial,,,LE
47607,Residential,,,LE
38898,Residential,,,LE
38899,Residential,,,LE
38900,Residential,,,LE
16292,Commercial,,,LE
30021,Commercial,,,LE
16293,Commercial,,,LE
38901,Residential,,,LE
18834,Commercial,,,LE
42884,Residential,,,LE
38902,Residential,,,LE
43322,Residential,,,LE
44486,Residential,,,LE
23454,Commercial,,,LE
38903,Residential,,,LE
16297,Commercial,,,LE
16298,Commercial,,,LE
48506,Residential,,,LE
48145,Residential,,,LE
49637,Residential,,,LE
49076,Residential,,,LE
38906,Residential,,,LE
16299,Commercial,,,LE
16300,Commercial,,,LE
16301,Commercial,,,LE
16302,Commercial,,,LE
16303,Commercial,,,LE
38907,Residential,,,LE
28275,Commercial,,,LE
38908,Residential,,,LE
28807,Commercial,,,LE
25320,Commercial,,,LE
18652,Commercial,,,LE
41778,Residential,,,LE
22015,Commercial,,,LE
18654,Commercial,,,LE
27955,Commercial,,,LE
26792,Commercial,,,LE
38909,Residential,,,LE
38910,Residential,,,LE
24884,Commercial,,,LE
20714,Commercial,,,LE
38912,Residential,,,LE
38913,Residential,,,LE
38914,Residential,,,LE
48532,Residential,,,LE
28925,Commercial,,,LE
26484,Commercial,,,LE
38915,Residential,,,LE
42454,Residential,,,LE
21175,Commercial,,,LE
16311,Commercial,,,LE
16313,Commercial,,,LE
38916,Residential,,,LE
42132,Residential,,,LE
16315,Commercial,,,LE
16316,Commercial,,,LE
22172,Commercial,,,LE
16318,Commercial,,,LE
25118,Commercial,,,LE
38917,Residential,,,LE
41728,Residential,,,LE
38918,Residential,,,LE
25193,Commercial,,,LE
16320,Commercial,,,LE
38920,Residential,,,LE
18837,Commercial,,,LE
22931,Commercial,,,LE
41425,Residential,,,LE
16322,Commercial,,,LE
16323,Commercial,,,LE
25712,Commercial,,,LE
21502,Commercial,,,LE
25455,Commercial,,,LE
26159,Commercial,,,LE
43939,Residential,,,LE
38922,Residential,,,LE
43047,Residential,,,LE
38923,Residential,,,LE
16324,Commercial,,,LE
22701,Commercial,,,LE
30458,Commercial,,,LE
16325,Commercial,,,LE
53428,Residential,,,LE
38924,Residential,,,LE
16328,Commercial,,,LE
19320,Commercial,,,LE
16329,Commercial,,,LE
16330,Commercial,,,LE
16331,Commercial,,,LE
42057,Residential,,,LE
16332,Commercial,,,LE
16333,Commercial,,,LE
20733,Commercial,,,LE
20788,Commercial,,,LE
43594,Residential,,,LE
49669,Residential,,,LE
48569,Residential,,,LE
34265,Residential,,,LE
47219,Residential,,,LE
48378,Residential,,,LE
41783,Residential,,,LE
41306,Residential,,,LE
18655,Commercial,,,LE
35444,Residential,,,LE
35496,Residential,,,LE
33751,Residential,,,LE
26595,Commercial,,,LE
33723,Commercial,,,LE
40193,Residential,,,LE
47495,Residential,,,LE
52267,Residential,,,LE
37907,Residential,,,LE
43315,Residential,,,LE
43497,Residential,,,LE
24446,Commercial,,,LE
20874,Commercial,,,LE
24683,Commercial,,,LE
20581,Commercial,,,LE
38926,Residential,,,LE
38927,Residential,,,LE
49170,Residential,,,LE
38928,Residential,,,LE
38929,Residential,,,LE
38941,Residential,,,LE
16335,Commercial,,,LE
38931,Residential,,,LE
17869,Commercial,,,LE
38932,Residential,,,LE
16336,Commercial,,,LE
38933,Residential,,,LE
38934,Residential,,,LE
38935,Residential,,,LE
41856,Residential,,,LE
38936,Residential,,,LE
38937,Residential,,,LE
38939,Residential,,,LE
38940,Residential,,,LE
16337,Commercial,,,LE
38943,Residential,,,LE
38944,Residential,,,LE
38945,Residential,,,LE
38946,Residential,,,LE
38949,Residential,,,LE
38950,Residential,,,LE
34178,Residential,,,LE
19026,Commercial,,,LE
51245,Residential,,,LE
38951,Residential,,,LE
42543,Residential,,,LE
16338,Commercial,,,LE
50146,Residential,,,LE
38954,Residential,,,LE
38952,Residential,,,LE
16339,Commercial,,,LE
38955,Residential,,,LE
52586,Residential,,,LE
39439,Residential,,,LE
18756,Commercial,,,LE
39124,Residential,,,LE
43946,Residential,,,LE
48699,Residential,,,LE
38957,Residential,,,LE
38956,Residential,,,LE
38958,Residential,,,LE
20648,Commercial,,,LE
38959,Residential,,,LE
53603,Residential,,,LE
22571,Commercial,,,LE
42651,Residential,,,LE
19816,Commercial,,,LE
41327,Residential,,,LE
38960,Residential,,,LE
41186,Residential,,,LE
38961,Residential,,,LE
21365,Commercial,,,LE
38962,Residential,,,LE
20767,Commercial,,,LE
44572,Residential,,,LE
20398,Commercial,,,LE
53429,Residential,,,LE
51441,Residential,,,LE
44121,Residential,,,LE
31309,Commercial,,,LE
16344,Commercial,,,LE
38963,Residential,,,LE
16346,Commercial,,,LE
26556,Commercial,,,LE
16347,Commercial,,,LE
16348,Commercial,,,LE
38964,Residential,,,LE
38965,Residential,,,LE
38966,Residential,,,LE
16349,Commercial,,,LE
38968,Residential,,,LE
22338,Commercial,,,LE
38969,Residential,,,LE
16350,Commercial,,,LE
16351,Commercial,,,LE
38970,Residential,,,LE
51579,Residential,,,LE
31988,Commercial,,,LE
16352,Commercial,,,LE
16353,Commercial,,,LE
44687,Residential,,,LE
38971,Residential,,,LE
38972,Residential,,,LE
38973,Residential,,,LE
38974,Residential,,,LE
38975,Residential,,,LE
18656,Commercial,,,LE
38976,Residential,,,LE
38977,Residential,,,LE
16354,Commercial,,,LE
51181,Residential,,,LE
16355,Commercial,,,LE
47260,Residential,,,LE
28483,Commercial,,,LE
32884,Commercial,,,LE
22819,Commercial,,,LE
29979,Commercial,,,LE
23072,Commercial,,,LE
38979,Residential,,,LE
16356,Commercial,,,LE
30903,Commercial,,,LE
33150,Commercial,,,LE
25433,Commercial,,,LE
38980,Residential,,,LE
16357,Commercial,,,LE
16359,Commercial,,,LE
48825,Residential,,,LE
16360,Commercial,,,LE
16361,Commercial,,,LE
16362,Commercial,,,LE
24985,Commercial,,,LE
43902,Residential,,,LE
38982,Residential,,,LE
16364,Commercial,,,LE
49437,Residential,,,LE
16365,Commercial,,,LE
23549,Commercial,,,LE
16366,Commercial,,,LE
47494,Residential,,,LE
26378,Commercial,,,LE
16367,Commercial,,,LE
24921,Commercial,,,LE
38984,Residential,,,LE
16368,Commercial,,,LE
24404,Commercial,,,LE
43693,Residential,,,LE
42822,Residential,,,LE
16370,Commercial,,,LE
38985,Residential,,,LE
16371,Commercial,,,LE
31066,Commercial,,,LE
16373,Commercial,,,LE
38986,Residential,,,LE
38983,Residential,,,LE
16374,Commercial,,,LE
26633,Commercial,,,LE
38987,Residential,,,LE
19207,Commercial,,,LE
16375,Commercial,,,LE
38990,Residential,,,LE
24018,Commercial,,,LE
38991,Residential,,,LE
21698,Commercial,,,LE
21668,Commercial,,,LE
23376,Commercial,,,LE
16379,Commercial,,,LE
24736,Commercial,,,LE
38992,Residential,,,LE
38993,Residential,,,LE
21107,Commercial,,,LE
32198,Commercial,,,LE
38994,Residential,,,LE
16382,Commercial,,,LE
43012,Residential,,,LE
30654,Commercial,,,LE
16383,Commercial,,,LE
16384,Commercial,,,LE
51496,Residential,,,LE
16385,Commercial,,,LE
38995,Residential,,,LE
24551,Commercial,,,LE
30675,Commercial,,,LE
18687,Commercial,,,LE
16387,Commercial,,,LE
48749,Residential,,,LE
44637,Residential,,,LE
38996,Residential,,,LE
16424,Commercial,,,LE
22034,Commercial,,,LE
16388,Commercial,,,LE
16389,Commercial,,,LE
16390,Commercial,,,LE
38997,Residential,,,LE
38998,Residential,,,LE
41479,Residential,,,LE
41480,Residential,,,LE
30939,Commercial,,,LE
38999,Residential,,,LE
42341,Residential,,,LE
39000,Residential,,,LE
39001,Residential,,,LE
39002,Residential,,,LE
24562,Commercial,,,LE
49066,Residential,,,LE
21663,Commercial,,,LE
43496,Residential,,,LE
51541,Residential,,,LE
52721,Residential,,,LE
48595,Residential,,,LE
36724,Residential,,,LE
19184,Commercial,,,LE
35383,Residential,,,LE
33958,Residential,,,LE
30725,Commercial,,,LE
49664,Residential,,,LE
24224,Commercial,,,LE
51797,Residential,,,LE
43073,Residential,,,LE
37274,Residential,,,LE
33232,Residential,,,LE
52815,Residential,,,LE
33594,Commercial,,,LE
22700,Commercial,,,LE
40127,Residential,,,LE
43461,Residential,,,LE
53434,Residential,,,LE
21128,Commercial,,,LE
51983,Residential,,,LE
41529,Residential,,,LE
39003,Residential,,,LE
16395,Commercial,,,LE
16396,Commercial,,,LE
16397,Commercial,,,LE
16398,Commercial,,,LE
39004,Residential,,,LE
39005,Residential,,,LE
19027,Commercial,,,LE
16399,Commercial,,,LE
16400,Commercial,,,LE
39015,Residential,,,LE
16401,Commercial,,,LE
16402,Commercial,,,LE
39006,Residential,,,LE
16403,Commercial,,,LE
39007,Residential,,,LE
39008,Residential,,,LE
39009,Residential,,,LE
16404,Commercial,,,LE
39012,Residential,,,LE
39013,Residential,,,LE
39014,Residential,,,LE
39016,Residential,,,LE
39017,Residential,,,LE
39019,Residential,,,LE
39020,Residential,,,LE
42802,Residential,,,LE
39021,Residential,,,LE
16407,Commercial,,,LE
42208,Residential,,,LE
16409,Commercial,,,LE
24867,Commercial,,,LE
16410,Commercial,,,LE
39023,Residential,,,LE
16411,Commercial,,,LE
49700,Residential,,,LE
28850,Commercial,,,LE
41552,Residential,,,LE
39025,Residential,,,LE
16413,Commercial,,,LE
16414,Commercial,,,LE
16415,Commercial,,,LE
39027,Residential,,,LE
39028,Residential,,,LE
39029,Residential,,,LE
16416,Commercial,,,LE
20212,Commercial,,,LE
23938,Commercial,,,LE
28979,Commercial,,,LE
39030,Residential,,,LE
27996,Commercial,,,LE
16419,Commercial,,,LE
16420,Commercial,,,LE
39033,Residential,,,LE
32781,Commercial,,,LE
50579,Residential,,,LE
42771,Residential,,,LE
24085,Commercial,,,LE
31498,Commercial,,,LE
16423,Commercial,,,LE
39035,Residential,,,LE
42496,Residential,,,LE
39037,Residential,,,LE
39038,Residential,,,LE
39039,Residential,,,LE
42703,Residential,,,LE
39041,Residential,,,LE
39042,Residential,,,LE
39043,Residential,,,LE
39044,Residential,,,LE
39045,Residential,,,LE
39047,Residential,,,LE
39048,Residential,,,LE
39049,Residential,,,LE
39050,Residential,,,LE
39051,Residential,,,LE
16425,Commercial,,,LE
19571,Commercial,,,LE
39052,Residential,,,LE
39054,Residential,,,LE
16426,Commercial,,,LE
19627,Commercial,,,LE
16427,Commercial,,,LE
16428,Commercial,,,LE
39055,Residential,,,LE
16429,Commercial,,,LE
16430,Commercial,,,LE
16431,Commercial,,,LE
31579,Commercial,,,LE
19208,Commercial,,,LE
16432,Commercial,,,LE
39056,Residential,,,LE
24326,Commercial,,,LE
19572,Commercial,,,LE
19964,Commercial,,,LE
39057,Residential,,,LE
20011,Commercial,,,LE
16435,Commercial,,,LE
16436,Commercial,,,LE
32694,Commercial,,,LE
22955,Commercial,,,LE
53237,Residential,,,LE
39058,Residential,,,LE
16438,Commercial,,,LE
16440,Commercial,,,LE
16441,Commercial,,,LE
39060,Residential,,,LE
39061,Residential,,,LE
39062,Residential,,,LE
39059,Residential,,,LE
39063,Residential,,,LE
39064,Residential,,,LE
16442,Commercial,,,LE
51789,Residential,,,LE
51659,Residential,,,LE
39067,Residential,,,LE
16443,Commercial,,,LE
41906,Residential,,,LE
25171,Commercial,,,LE
39069,Residential,,,LE
39070,Residential,,,LE
34859,Residential,,,LE
39071,Residential,,,LE
33495,Residential,,,LE
36250,Residential,,,LE
39072,Residential,,,LE
16446,Commercial,,,LE
39073,Residential,,,LE
20214,Commercial,,,LE
22725,Commercial,,,LE
16448,Commercial,,,LE
39074,Residential,,,LE
16449,Commercial,,,LE
39075,Residential,,,LE
39076,Residential,,,LE
39077,Residential,,,LE
39078,Residential,,,LE
42544,Residential,,,LE
39079,Residential,,,LE
42493,Residential,,,LE
39080,Residential,,,LE
39081,Residential,,,LE
41729,Residential,,,LE
39082,Residential,,,LE
16452,Commercial,,,LE
16453,Commercial,,,LE
16455,Commercial,,,LE
39084,Residential,,,LE
30360,Commercial,,,LE
33948,Commercial,,,LE
20318,Commercial,,,LE
39085,Residential,,,LE
39086,Residential,,,LE
39087,Residential,,,LE
39088,Residential,,,LE
39089,Residential,,,LE
16458,Commercial,,,LE
19089,Commercial,,,LE
39090,Residential,,,LE
39091,Residential,,,LE
39092,Residential,,,LE
39093,Residential,,,LE
23487,Commercial,,,LE
20535,Commercial,,,LE
20454,Commercial,,,LE
14661,Commercial,,,LE
20496,Commercial,,,LE
39094,Residential,,,LE
24788,Commercial,,,LE
20276,Commercial,,,LE
24017,Commercial,,,LE
30477,Commercial,,,LE
18865,Commercial,,,LE
17564,Commercial,,,LE
43018,Residential,,,LE
39095,Residential,,,LE
41187,Residential,,,LE
50361,Residential,,,LE
41743,Residential,,,LE
40580,Residential,,,LE
52044,Residential,,,LE
13261,Commercial,,,LE
25240,Commercial,,,LE
40934,Residential,,,LE
16459,Commercial,,,LE
21740,Commercial,,,LE
16463,Commercial,,,LE
24547,Commercial,,,LE
17599,Commercial,,,LE
53949,Residential,,,LE
16460,Commercial,,,LE
16461,Commercial,,,LE
26680,Commercial,,,LE
39096,Residential,,,LE
49029,Residential,,,LE
39097,Residential,,,LE
23260,Commercial,,,LE
39098,Residential,,,LE
39099,Residential,,,LE
16464,Commercial,,,LE
16465,Commercial,,,LE
39100,Residential,,,LE
44040,Residential,,,LE
39101,Residential,,,LE
39102,Residential,,,LE
52670,Residential,,,LE
43200,Residential,,,LE
39103,Residential,,,LE
41553,Residential,,,LE
16466,Commercial,,,LE
39104,Residential,,,LE
39105,Residential,,,LE
39108,Residential,,,LE
27933,Commercial,,,LE
36886,Residential,,,LE
49198,Residential,,,LE
41333,Residential,,,LE
24645,Commercial,,,LE
26505,Commercial,,,LE
41637,Residential,,,LE
31541,Commercial,,,LE
16468,Commercial,,,LE
16469,Commercial,,,LE
22907,Commercial,,,LE
39110,Residential,,,LE
16470,Commercial,,,LE
39111,Residential,,,LE
16471,Commercial,,,LE
16472,Commercial,,,LE
43807,Residential,,,LE
16473,Commercial,,,LE
23204,Commercial,,,LE
16474,Commercial,,,LE
16475,Commercial,,,LE
26055,Commercial,,,LE
16476,Commercial,,,LE
39115,Residential,,,LE
16477,Commercial,,,LE
16478,Commercial,,,LE
39114,Residential,,,LE
16479,Commercial,,,LE
39116,Residential,,,LE
39118,Residential,,,LE
39119,Residential,,,LE
39120,Residential,,,LE
39121,Residential,,,LE
39122,Residential,,,LE
39123,Residential,,,LE
41188,Residential,,,LE
39125,Residential,,,LE
39126,Residential,,,LE
16481,Commercial,,,LE
19209,Commercial,,,LE
16482,Commercial,,,LE
21213,Commercial,,,LE
39127,Residential,,,LE
42264,Residential,,,LE
39128,Residential,,,LE
24337,Commercial,,,LE
39129,Residential,,,LE
39130,Residential,,,LE
41656,Residential,,,LE
39132,Residential,,,LE
39133,Residential,,,LE
39134,Residential,,,LE
16485,Commercial,,,LE
16487,Commercial,,,LE
16488,Commercial,,,LE
39137,Residential,,,LE
39138,Residential,,,LE
16489,Commercial,,,LE
36488,Residential,,,LE
14308,Commercial,,,LE
29164,Commercial,,,LE
14676,Commercial,,,LE
13329,Commercial,,,LE
36067,Residential,,,LE
50704,Residential,,,LE
39139,Residential,,,LE
16491,Commercial,,,LE
21302,Commercial,,,LE
16492,Commercial,,,LE
39140,Residential,,,LE
19200,Commercial,,,LE
39141,Residential,,,LE
18836,Commercial,,,LE
16493,Commercial,,,LE
16494,Commercial,,,LE
24157,Commercial,,,LE
19764,Commercial,,,LE
31750,Commercial,,,LE
19151,Commercial,,,LE
43314,Residential,,,LE
26609,Commercial,,,LE
19573,Commercial,,,LE
18730,Commercial,,,LE
41215,Residential,,,LE
20649,Commercial,,,LE
32303,Commercial,,,LE
16499,Commercial,,,LE
52126,Residential,,,LE
48570,Residential,,,LE
42704,Residential,,,LE
39142,Residential,,,LE
39143,Residential,,,LE
39144,Residential,,,LE
16501,Commercial,,,LE
19400,Commercial,,,LE
16502,Commercial,,,LE
16503,Commercial,,,LE
39146,Residential,,,LE
52890,Residential,,,LE
16504,Commercial,,,LE
20650,Commercial,,,LE
23448,Commercial,,,LE
16505,Commercial,,,LE
31971,Commercial,,,LE
39147,Residential,,,LE
39148,Residential,,,LE
16506,Commercial,,,LE
22229,Commercial,,,LE
39149,Residential,,,LE
42901,Residential,,,LE
16507,Commercial,,,LE
42870,Residential,,,LE
23880,Commercial,,,LE
25690,Commercial,,,LE
39151,Residential,,,LE
16508,Commercial,,,LE
23264,Commercial,,,LE
16509,Commercial,,,LE
20020,Commercial,,,LE
44952,Residential,,,LE
39152,Residential,,,LE
39153,Residential,,,LE
39154,Residential,,,LE
41449,Residential,,,LE
16510,Commercial,,,LE
39156,Residential,,,LE
39158,Residential,,,LE
42225,Residential,,,LE
41191,Residential,,,LE
39159,Residential,,,LE
22878,Commercial,,,LE
39160,Residential,,,LE
39171,Residential,,,LE
10821,Commercial,,,LE
18659,Commercial,,,LE
25235,Commercial,,,LE
16513,Commercial,,,LE
30513,Commercial,,,LE
35441,Commercial,,,LE
47178,Residential,,,LE
50415,Residential,,,LE
50192,Residential,,,LE
22279,Commercial,,,LE
51532,Residential,,,LE
39162,Residential,,,LE
39163,Residential,,,LE
39164,Residential,,,LE
39165,Residential,,,LE
39166,Residential,,,LE
39167,Residential,,,LE
39168,Residential,,,LE
19842,Commercial,,,LE
39169,Residential,,,LE
39170,Residential,,,LE
39173,Residential,,,LE
39174,Residential,,,LE
39175,Residential,,,LE
52616,Residential,,,LE
39176,Residential,,,LE
16515,Commercial,,,LE
16516,Commercial,,,LE
39177,Residential,,,LE
42789,Residential,,,LE
49207,Residential,,,LE
16517,Commercial,,,LE
16518,Commercial,,,LE
39178,Residential,,,LE
16519,Commercial,,,LE
26104,Commercial,,,LE
38728,Residential,,,LE
23637,Commercial,,,LE
39181,Residential,,,LE
39182,Residential,,,LE
48182,Residential,,,LE
39183,Residential,,,LE
16520,Commercial,,,LE
16521,Commercial,,,LE
31448,Commercial,,,LE
20142,Commercial,,,LE
32058,Commercial,,,LE
16522,Commercial,,,LE
16523,Commercial,,,LE
19575,Commercial,,,LE
43967,Residential,,,LE
20301,Commercial,,,LE
39184,Residential,,,LE
16524,Commercial,,,LE
30377,Commercial,,,LE
21645,Commercial,,,LE
16526,Commercial,,,LE
39185,Residential,,,LE
23061,Commercial,,,LE
16527,Commercial,,,LE
39187,Residential,,,LE
18827,Commercial,,,LE
16528,Commercial,,,LE
39188,Residential,,,LE
32775,Commercial,,,LE
31305,Commercial,,,LE
22162,Commercial,,,LE
39189,Residential,,,LE
16530,Commercial,,,LE
23456,Commercial,,,LE
16531,Commercial,,,LE
41194,Residential,,,LE
20577,Commercial,,,LE
39190,Residential,,,LE
24475,Commercial,,,LE
16532,Commercial,,,LE
33342,Commercial,,,LE
16533,Commercial,,,LE
30811,Commercial,,,LE
32300,Commercial,,,LE
16534,Commercial,,,LE
39191,Residential,,,LE
16536,Commercial,,,LE
18828,Commercial,,,LE
42240,Residential,,,LE
16537,Commercial,,,LE
16539,Commercial,,,LE
25247,Commercial,,,LE
19028,Commercial,,,LE
43919,Residential,,,LE
41730,Residential,,,LE
20300,Commercial,,,LE
26685,Commercial,,,LE
39192,Residential,,,LE
39193,Residential,,,LE
28581,Commercial,,,LE
16542,Commercial,,,LE
16543,Commercial,,,LE
16544,Commercial,,,LE
16545,Commercial,,,LE
16546,Commercial,,,LE
47092,Residential,,,LE
16547,Commercial,,,LE
16548,Commercial,,,LE
19965,Commercial,,,LE
16550,Commercial,,,LE
16551,Commercial,,,LE
16552,Commercial,,,LE
16559,Commercial,,,LE
16553,Commercial,,,LE
19029,Commercial,,,LE
25706,Commercial,,,LE
16554,Commercial,,,LE
16555,Commercial,,,LE
16556,Commercial,,,LE
21068,Commercial,,,LE
24293,Commercial,,,LE
30882,Commercial,,,LE
16557,Commercial,,,LE
44182,Residential,,,LE
16558,Commercial,,,LE
39198,Residential,,,LE
39199,Residential,,,LE
16564,Commercial,,,LE
50933,Residential,,,LE
16628,Commercial,,,LE
16652,Commercial,,,LE
18721,Commercial,,,LE
16677,Commercial,,,LE
22486,Commercial,,,LE
26360,Commercial,,,LE
16563,Commercial,,,LE
16566,Commercial,,,LE
39197,Residential,,,LE
16708,Commercial,,,LE
16868,Commercial,,,LE
16869,Commercial,,,LE
16891,Commercial,,,LE
51485,Residential,,,LE
39555,Residential,,,LE
16567,Commercial,,,LE
17127,Commercial,,,LE
17173,Commercial,,,LE
17174,Commercial,,,LE
17178,Commercial,,,LE
17179,Commercial,,,LE
16561,Commercial,,,LE
16568,Commercial,,,LE
17409,Commercial,,,LE
30133,Commercial,,,LE
31581,Commercial,,,LE
16562,Commercial,,,LE
18809,Commercial,,,LE
20949,Commercial,,,LE
32265,Commercial,,,LE
20615,Commercial,,,LE
38815,Residential,,,LE
42281,Residential,,,LE
14663,Commercial,,,LE
9285,Commercial,,,LE
9770,Commercial,,,LE
28971,Commercial,,,LE
22291,Commercial,,,LE
28754,Commercial,,,LE
17180,Commercial,,,LE
43912,Residential,,,LE
19583,Commercial,,,LE
16569,Commercial,,,LE
25774,Commercial,,,LE
16570,Commercial,,,LE
24490,Commercial,,,LE
39200,Residential,,,LE
16571,Commercial,,,LE
16573,Commercial,,,LE
18886,Commercial,,,LE
30959,Commercial,,,LE
41546,Residential,,,LE
16574,Commercial,,,LE
39202,Residential,,,LE
39203,Residential,,,LE
39204,Residential,,,LE
39205,Residential,,,LE
39206,Residential,,,LE
34609,Commercial,,,LE
53804,Residential,,,LE
26332,Commercial,,,LE
39207,Residential,,,LE
39208,Residential,,,LE
53297,Residential,,,LE
16576,Commercial,,,LE
16577,Commercial,,,LE
16578,Commercial,,,LE
39209,Residential,,,LE
16579,Commercial,,,LE
42133,Residential,,,LE
16580,Commercial,,,LE
17182,Commercial,,,LE
17183,Commercial,,,LE
16581,Commercial,,,LE
16582,Commercial,,,LE
43648,Residential,,,LE
39210,Residential,,,LE
22630,Commercial,,,LE
16583,Commercial,,,LE
39211,Residential,,,LE
39212,Residential,,,LE
39213,Residential,,,LE
16584,Commercial,,,LE
41195,Residential,,,LE
39214,Residential,,,LE
39215,Residential,,,LE
37850,Residential,,,LE
15498,Commercial,,,LE
50916,Residential,,,LE
42100,Residential,,,LE
20333,Commercial,,,LE
35948,Residential,,,LE
51382,Residential,,,LE
39217,Residential,,,LE
39218,Residential,,,LE
43446,Residential,,,LE
34573,Residential,,,LE
16586,Commercial,,,LE
39219,Residential,,,LE
39220,Residential,,,LE
16587,Commercial,,,LE
16588,Commercial,,,LE
22466,Commercial,,,LE
16589,Commercial,,,LE
16590,Commercial,,,LE
21028,Commercial,,,LE
16591,Commercial,,,LE
39221,Residential,,,LE
16593,Commercial,,,LE
19935,Commercial,,,LE
39223,Residential,,,LE
39224,Residential,,,LE
39225,Residential,,,LE
39227,Residential,,,LE
39228,Residential,,,LE
42772,Residential,,,LE
39229,Residential,,,LE
39230,Residential,,,LE
39232,Residential,,,LE
16595,Commercial,,,LE
39233,Residential,,,LE
39235,Residential,,,LE
39237,Residential,,,LE
39238,Residential,,,LE
22958,Commercial,,,LE
16598,Commercial,,,LE
39239,Residential,,,LE
39240,Residential,,,LE
39241,Residential,,,LE
39242,Residential,,,LE
39243,Residential,,,LE
39244,Residential,,,LE
20419,Commercial,,,LE
39245,Residential,,,LE
39246,Residential,,,LE
39247,Residential,,,LE
39248,Residential,,,LE
25452,Commercial,,,LE
39254,Residential,,,LE
16599,Commercial,,,LE
16600,Commercial,,,LE
39249,Residential,,,LE
39250,Residential,,,LE
39251,Residential,,,LE
39252,Residential,,,LE
39253,Residential,,,LE
39255,Residential,,,LE
39256,Residential,,,LE
39257,Residential,,,LE
39258,Residential,,,LE
20281,Commercial,,,LE
14591,Commercial,,,LE
47590,Residential,,,LE
20467,Commercial,,,LE
16602,Commercial,,,LE
16603,Commercial,,,LE
16604,Commercial,,,LE
39259,Residential,,,LE
53444,Residential,,,LE
39260,Residential,,,LE
43156,Residential,,,LE
48802,Residential,,,LE
42169,Residential,,,LE
39261,Residential,,,LE
39262,Residential,,,LE
39263,Residential,,,LE
39264,Residential,,,LE
39265,Residential,,,LE
39266,Residential,,,LE
16606,Commercial,,,LE
